"patches","median.X2016.12","median.X2017.02","median.X2017.03","median.X2017.05","median.X2017.06","median.X2017.07","median.X2017.08","median.X2017.10","median.X2017.11","median.X2018.02","median.X2018.04","median.X2018.05","median.X2018.06","median.X2018.07","median.X2018.08","median.X2018.09","median.X2018.10","median.X2018.11","median.X2019.01","median.X2019.02","median.X2019.03","median.X2019.05","median.X2019.06","median.X2019.07","median.X2019.08","median.X2019.09","median.X2019.10","median.X2020.02","median.X2020.03","median.X2020.04","median.X2020.05","median.X2020.06","median.X2020.07","median.X2020.08","median.X2020.09","median.X2020.11","median.X2021.02","median.X2021.03","median.X2021.04","median.X2021.06","median.X2021.07","median.X2021.08","median.X2021.09","median.X2021.10","median.X2021.12","median.X2022.01","median.X2022.02","median.X2022.03","median.X2022.04","median.X2022.05","median.X2022.06","median.X2022.07","median.X2022.08","median.X2022.09","median.X2022.10","median.X2022.11","median.X2022.12","median.X2023.02","median.X2023.03","median.X2023.06","median.X2023.07","median.X2023.08","median.X2023.09","median.X2023.10","median.X2023.12","median.X2024.01","median.X2024.04","median.X2024.05","median.X2024.06","median.X2024.07","median.X2024.08","median.X2024.10"
86,0.598250401020124,0.541009622685362,0.509647088050909,0.887033529819885,0.947021830756685,0.917915205160737,0.912687433116555,0.707332813577219,0.62156865000713,0.502810932539702,0.493246187766887,0.761777791976386,0.919442922155415,0.821149667104044,0.910524215017006,0.901331402637322,0.820495756167893,0.597385644912597,0.410623891245315,0.527205910533745,0.494117677212163,0.733946094289432,0.908650524475977,0.91803922653196,0.898745098709985,0.922222226858149,0.870344835314306,0.572408989071967,0.494799664487157,0.495848790214204,0.914394289948198,0.747276703516885,0.900424824406667,0.546666693687204,0.878431379795229,0.478746067594719,0.397418720435595,0.357358109637436,0.356563967466437,0.339304822412616,0.39024636149502,0.436788052320749,0.481045752764344,0.486826848396412,0.51323532313126,0.456145387597407,0.426350193588833,0.291596651077573,0.29650885957054,NA,0.560331851244194,0.600653588772261,0.538324448195961,0.548711196760436,0.605828409894731,0.598127035952554,0.608556173063114,0.432372168582948,0.404755950608019,0.799019619822361,0.823442276318642,0.747338950633571,0.7269985079763,0.723153958929264,0.727521024643694,0.500653624534072,0.645367187612115,0.774042963981513,0.875163406133588,0.894117653369878,0.819856842359015,0.732857320694577
88,0.880577922494828,0.846532768592619,0.817720599099984,0.90415686845779,0.929000636742961,0.906638323542582,0.905290038324888,0.874708092949374,0.896877275572898,0.79495799541473,0.768124699592591,0.846540625393391,0.89687208831311,0.84705883264542,0.857606499359523,0.891960790753365,0.875748201420433,0.860831007361442,0.841639938137769,0.85551471449437,0.809591317751319,0.849316705356941,0.882091510295862,0.894430838939223,0.810671837603457,0.912397881038486,0.865511212497949,0.876892536501348,0.781833923038296,0.787960108957793,0.886775605877248,0.349942338817289,0.829030063549673,0.856905379373095,0.854517501943247,0.864555060863506,0.768862758874887,0.763066108410166,0.771176484227157,0.89506033807993,0.884832763496566,0.873137262463565,0.909926475957038,0.877205889672037,0.922853665836799,0.903836322867371,0.898529417812843,0.806382172247935,0.76682674459048,NA,0.868764257708259,0.892529394030568,0.892357975244514,0.908295631408686,0.902881158249717,0.905882358551036,0.934575167298354,0.902960405630235,0.818113923072795,0.654120509391252,0.390279879172677,0.402432830797319,0.380735301226416,0.395997301668971,0.522019809853711,0.309038001578296,0.341890592817918,0.368109515815428,0.459586059053759,0.524284893816207,0.59002270017353,0.585256912285792
89,0.960427809845318,0.907749772071838,0.873725497722626,0.905169346115806,0.918840584547623,0.893939400261099,0.896470594406128,0.896215236464212,0.960485529899597,0.834438512542031,0.84464555978775,0.842973865568638,0.883541302247481,0.813333344459534,0.837385630607605,0.891721139351527,0.889869287610054,0.934284020553936,NA,0.91519608348608,0.866666674613953,0.871008411049843,0.866666674613953,0.88314950466156,0.852661073207855,0.911312222480774,0.862401108992727,0.929044121876359,0.830621620442005,0.846840967734655,0.8635175363584,0.312745109200478,0.838983330461714,0.843989779119906,0.848366022109985,0.924798159038319,0.796078443527222,0.78467024456371,0.848114639520645,0.880164165829503,0.870135754346848,0.856078439950943,0.921431033234847,0.883764712810516,0.995791487577485,0.971677561601003,0.971137256622314,0.849411773681641,0.820320866324685,NA,0.85678432226181,0.880849703152974,0.883769070108732,0.910239656766256,0.931230467298756,0.976068377494812,0.984313726425171,0.958790298235618,0.842265804608663,0.667787134647369,0.372549027204514,0.383957226168026,0.391013078391552,0.491640897173631,0.683473408222198,0.456436496713887,0.359400239060907,0.365141620238622,0.467189544439316,0.540951120442358,0.602962986628215,0.685036138484353
90,0.928438046148845,0.880237365239543,0.84175941589716,0.857997944480491,0.903251112661054,0.620096154481992,0.443241370726485,0.411009179616207,0.415471172408222,0.348983473354778,0.31722826141756,0.380842180037118,0.453805126335438,0.4689237943033,0.458823532274325,0.563685528336704,0.54114561944499,0.487228405636724,0.0632285811517428,0.352514083727755,0.311686285734187,0.40583250810535,0.652090290807355,0.714035103195612,0.690928719855932,0.655246734619152,0.590697246213119,0.458300656080256,0.410300658941275,0.394211024045952,0.711372566223152,0.660606080835534,0.79814904212958,0.327959342135354,0.762650235526039,0.65745869015947,0.554273056534107,0.435140364310325,0.519172934185379,0.839179045686101,0.879430040069253,0.860049826314475,0.887843143939976,0.809260804888232,0.833471984574295,0.786713299426172,0.742406781981982,0.616462845613468,0.622426493093374,0.780718967318535,0.832704412487321,0.857864019718582,0.85893084442438,0.850146024785149,0.790415638201949,0.814849096737555,0.897156868875019,0.738006551563744,0.628622380169959,0.861470871111926,0.888659147060283,0.862373833472918,0.867328143981573,0.855139640244572,0.898808875373599,0.704556236232546,0.701857056882651,0.74264707416296,0.754635696057948,0.882444147453756,0.888304504927471,0.801049093911607
91,0.92357525283645,0.883652480476622,0.848380272936716,0.851581001603991,0.873518019394907,0.864100710109473,0.861703286045522,0.880953072918671,0.947645752373558,0.815196650954027,0.830149641190765,0.802349359309159,0.847297180582006,0.804839394194082,0.825395227697602,0.867506362290843,0.868810519576074,0.932538424794826,0.912847941572142,0.901792120549055,0.854654291429144,0.835354326979165,0.832871536950823,0.852441202121916,0.815514714270812,0.879405732517139,0.835939053831414,0.878487940877629,0.486274529092326,0.4004813768764,0.330379095077773,0.380775795682933,0.340335147201134,0.344582308684927,0.413346067685264,0.482352948176127,0.402678150229964,0.391294283864604,0.365430730073268,0.463650077582425,0.588014101982225,0.579511193347727,0.581089349588369,0.539880863737921,0.510475452223851,0.474509816713284,0.476798720871047,0.377538325010496,0.378235301375606,NA,0.606654806572501,0.637238982250012,0.602851172683067,0.587216729468044,0.584642258614378,0.612503354526763,0.693057781942528,0.438135837731482,0.384243002695258,0.708999876281751,0.741097102040011,0.72364476849103,0.725678368500055,0.681127469986948,0.719068644196563,0.462933284692149,0.503484192490923,0.569488631914191,0.770076740047849,0.732620336792727,0.81622062461216,0.703482334388218
92,0.893539061311104,0.836840661477687,0.814663267653431,0.876397973961496,0.917541075397594,0.6745098233226,0.591871682081398,0.539933073812154,0.495686282963826,0.365650846656888,0.346072351155241,0.508972102946597,0.626341124750542,0.60720189787451,0.694117665290694,0.708085918427665,0.66494599836227,0.521568655969309,0.100316257006792,0.392156869173195,0.359329546651712,0.44447229010097,0.719099508390109,0.709178166186493,0.732571450301879,0.742791249473625,0.701454793253534,0.507651870570535,0.406644885739008,0.443279860778357,0.79246811071977,0.655172434346469,0.820891282774296,0.35686275212424,0.781647071838272,0.627208238839915,0.490056052803686,0.474509805439962,0.474019609391509,0.884410164395085,0.87843137979481,0.856209158897562,0.895970702171125,0.812930588785889,0.814241497137142,0.744281060993165,0.698743104933624,0.56613193316759,0.572549045085564,0.845228767394814,0.836666676401427,0.873608924246965,0.872567701339476,0.868074417114122,0.785664866952179,0.809889184391133,0.845454554661394,0.703205744425046,0.571188500949244,0.867392890982805,0.876930532632148,0.865228766203125,0.875399239284192,0.853238273750642,0.86797386407768,0.673285894332676,0.663379489498393,0.723172922025301,0.855933961114953,0.900124106226005,0.890873886921145,0.724906149062363
95,0.929358105345726,0.878034477383323,0.854648534740669,0.868902755159386,0.89982704595711,0.855004605901198,0.871694780364835,0.899289471557268,0.939305840895085,0.8263786046817,0.83535841547068,0.796981592611836,0.862899339406623,0.840544605993468,0.722761285980823,0.873374929174712,0.865114797674191,0.910747762049553,0.829187604176838,0.88497869398274,0.842377735204935,0.818265013803068,0.829516741907879,0.85016057341774,0.811868882179383,0.872702637026412,0.832820522785233,0.894007373043789,0.807809631029666,0.819615681371178,0.84467312654693,0.786373612709468,0.851540386925731,0.448073820857148,0.84443069382699,0.850153195205979,0.781242855825608,0.656956136226887,0.812353294557269,0.860843952312053,0.854539827925628,0.837625580454611,0.88510346374658,0.881054045186701,0.944553660243056,0.939952018140137,0.916061135337485,0.7949130443017,0.786524076895167,0.783529424667381,0.821710250278333,0.85482926976127,0.85513837603816,0.879014488820948,0.899321796163877,0.926968512968412,0.99233055713393,0.919802627816015,0.794858573797509,0.83012241060084,0.83549090867402,0.584969721708841,0.376305018266376,0.372636562213456,0.468163075023916,0.287299131392663,0.319617609034903,0.34365234884229,0.417212997002672,0.525233192725728,0.559386318544435,0.588256984785014
96,0.895747968320029,0.858192098847844,0.82849371984503,0.888952660851378,0.916319288606741,0.89748644749537,0.895055754044473,0.870703583254462,0.893326884434583,0.713113279282347,0.810026749291093,0.857504571880296,0.889118960857419,0.765387908271123,0.867860836418067,0.891517131572908,0.875609316558456,0.907752245467258,0.834224608811383,0.88500000685462,0.843300662934725,0.866780343263025,0.864552704151725,0.818705559831786,0.420151988998051,0.372948446207638,0.378748565474133,0.343731101751452,0.311891004897842,0.297603497902634,0.33571533295849,0.426143795251819,0.372187832860654,0.362969195842864,0.454007570680949,0.479772963022323,0.364322258726509,0.34939669072635,0.326080550109329,0.514155280100636,0.700041736694388,0.699607861042125,0.708621243635478,0.633239344987248,0.510797414779808,0.465706291855746,0.420915037393872,0.376673117909746,0.420817931890595,NA,0.753647073507055,0.796929336943568,0.686131926016078,0.716436991691355,0.693962866538253,0.713490213155864,0.68896053425197,0.505882382393333,0.428134745359467,0.847106656650081,0.864466990273466,0.81997550092613,0.818747638886749,0.778137268125716,0.807766754518656,0.51509383620972,0.619345080299572,0.687326656609209,0.812597049985495,0.875222823835806,0.872459318123522,0.768102530419091
100,0.878692817687988,0.832410621292451,0.783621696864857,0.883369651105669,0.902941182255745,0.88496732711792,0.879196563871895,0.884593844413757,0.908387805024783,0.730392172932625,0.78341737985611,0.842614388465881,0.395365425131538,0.364086695407566,0.341176480054855,0.397979804060676,0.459746253841064,0.470231730829586,0.126610651080097,0.335686284303665,0.32455649971962,0.394117653369904,0.473321451382204,0.473684212094859,0.516937460218157,0.554117673635483,0.532324957847595,0.454695565135855,0.427450984716415,0.417864928642909,0.686274528503418,0.461960786581039,0.707950098948045,0.674596969286601,0.583267998695373,0.581424173555876,0.483967717956094,0.462254904210567,0.46745098233223,0.813788752402029,0.829946534200148,0.846757173538208,0.885490202903748,0.755392171442509,0.605179453795811,0.584432585672899,0.595246607607061,0.555854368209839,0.545751661062241,0.821568638086319,0.837998657390989,0.867058833440145,0.82325710190667,0.840000009536743,0.696296314398448,0.673604846000671,0.707497133928187,0.576470613479614,0.415686279535294,0.859803929924965,0.88641975985633,0.858467031608928,0.868627458810806,0.770955896005034,0.650980412960052,0.382026150822639,0.596078455448151,0.680522894859314,0.801307201385498,0.891748372465372,0.881191001998054,0.74848486347632
101,0.933333337306777,0.861519616097032,0.851190485059804,0.88320340880417,0.911429943107863,0.856999552527096,0.869117654859949,0.880686281621108,0.945299148558826,0.778615209273991,0.839612521230918,0.823767093094719,0.873284321278185,0.845117854349515,0.762032099744856,0.869971644203484,0.847549028694317,0.930612249033424,0.772549033150212,0.881464467849406,0.823219824778206,0.813950509321347,0.825326807797472,0.844580597347598,0.809155163957898,0.834901970625342,0.809358300133373,0.904779417439947,0.762745112181027,0.791721145311477,0.823056129546201,0.822309378783039,0.839956459071996,0.485098043579476,0.837941186129863,0.839477133750735,0.760381427121319,0.763529425858888,0.784854644331745,0.84664603597231,0.850367655977529,NA,0.883157372474833,0.880065366625481,0.989056088203297,0.95035948008264,0.922833654186352,0.766176484524707,0.790041292183977,0.828125010244527,0.820761256358525,0.845860557423723,0.851832915907149,0.867712426185615,0.916013076901023,0.939792391131422,0.99549019634723,0.926648845726634,0.773581024847973,0.818596824538109,0.830694757126184,0.800373494625571,0.743954263627104,0.580645186284314,0.771532330247748,0.454545462670033,0.334046355703585,0.346226984804669,0.390014530884295,0.474215687814146,0.518023399692833,0.617973878979692
103,0.597250663391929,0.53837106823922,0.595012811862912,0.854447893092511,0.896274515986437,0.843859658429492,0.85870819757967,0.636117184603681,0.626419010915259,0.54497551731767,0.631470610201389,0.787735930989303,0.87519452969233,0.831245028391107,0.848961946718845,0.808912667361165,0.650029729713084,0.584659771007682,0.329738572239843,0.536291737305496,0.548233166337016,0.754094593665177,0.863929746672518,0.862848275586195,0.818448442479827,0.840751643478865,0.756595379926926,0.621686769537192,0.340369098326752,0.279770073761425,0.196507660977881,0.530936847130433,0.808386151607215,0.400301665067644,0.445151036655596,0.811799116824799,0.757402424965427,0.769446636835733,0.799357686063338,0.912523724379076,0.752845543186827,0.524369776248941,0.796940000219784,0.840271502733226,0.594515725186001,0.478934168815624,0.412418305873881,0.566431398391744,0.723294134140021,0.807692319154747,0.826601317524903,0.58627450466157,0.623479157686227,0.821002189318337,0.716809133688615,0.822058834135539,0.789978226025902,0.643776662323792,0.592502907795074,0.897025023041097,0.623261292775477,0.854344160135449,0.905693367303131,0.866750112239348,0.596397082880146,0.366199821233764,0.873075091257331,0.714193217251284,0.915686279535292,0.643814213573938,0.8195670042187,0.881620347499849
106,0.908823534846283,0.727023189176185,0.525490224361343,0.315966397523899,0.309371895709291,0.353153161906002,0.403324813946449,0.3532591502409,0.34928639020241,0.300297100435631,0.302133806488134,0.348231801763195,0.631733768080422,0.658496752381317,0.483605675606302,0.39272666970892,0.357385629415546,0.341419051295715,0.111808279653378,0.322291032264109,0.279197874123405,0.434399758514613,0.659877105435327,0.639768741069692,0.470351045410488,0.383405076294424,0.41866376664908,0.436576172709497,0.446040727198129,0.433702760416562,0.710041609677393,0.8014093255624,0.751689285613009,0.605180811444537,0.556436514076975,0.610665501518669,0.535651700110992,0.526250873403295,0.528715656353872,0.811952737504476,0.858865256639232,0.82067133006403,0.870856384436271,0.83925771266221,0.851065652525876,0.807507014274585,0.763814630833527,0.584270177284856,0.567790875434873,0.726797401905062,0.821365798341809,0.845487667581963,0.811296710997438,0.820261448621737,0.848215554257937,0.871895432472221,0.943048131736818,0.804160700338609,0.533383001255066,0.81767677854406,0.877896620468653,0.83748366981744,0.839548659212166,0.8176470696926,0.861990958452206,0.639959453508752,0.768476635217656,0.840834691983831,0.826859643061941,0.899564276138937,0.896782308816899,0.87423863911881
107,0.722058840095941,0.635888316414707,0.597565946907916,0.901769494138113,0.936185387047843,0.908734408291903,0.90395857028238,0.771809114600128,0.75290157939468,0.567843163013116,0.557544783405636,0.855163407325686,0.91127118042537,0.873065023045652,0.86637618806625,0.887896691460186,0.835511992375052,0.674291958411582,0.594281069934368,0.615686297416821,0.56018102169074,0.796078443527222,0.890769973033791,0.909150322278321,0.832156896591187,0.905036530073942,0.847517197782357,0.668907582759705,0.557843163609426,0.571988821029663,0.914087486267065,0.584060745854532,0.898692811528822,0.863417375087704,0.867251469900688,0.687091521918926,0.574855850023288,0.560443333957506,0.536414593458183,0.91184996262837,0.886181145906439,0.805305663277121,0.891296876104254,0.834901970624843,0.714417548740812,0.686680207992755,0.669665532953599,0.55098041892053,0.533946106210343,NA,0.876252730687437,0.897420036165321,0.894058235666957,0.893725496530519,0.824007662331186,0.791036427020996,0.769707316937771,0.652451001107858,0.543137282133102,0.392156869173237,0.377045758963114,0.433484166860813,0.496110575609639,0.569334644763513,0.645016361027956,0.360784322023392,0.403743321245605,0.439295721905654,0.696885831215944,0.824836611747993,0.852859485894568,0.370868355035782
108,0.67286823655259,0.608403384685511,0.558938895954851,0.90144284716182,0.927292002213982,0.902775661511761,0.899256260230577,0.760331839322641,0.738496747613087,0.535749047279487,0.567357635498034,0.860653603076792,0.901896077807526,0.892132661960547,0.784313738346333,0.881895431876229,0.808540316422405,0.676862764358158,0.530870980994009,0.585330453183981,0.545833360404039,0.812254913151329,0.873039223253707,0.896372580528286,0.818352961540757,0.894117653369759,0.829885067610815,0.641975329981993,0.560942787112546,0.584932945275876,0.904829816384694,0.763921582698927,0.887595485699824,0.83793890614833,0.747276703516742,0.664088618424272,0.549019634725053,0.489215716719702,0.546568654477738,0.910315435865671,0.87843137979503,0.865670720736144,0.88919055461884,0.82897973767761,0.700490213930001,0.663157914814578,0.639880380388092,0.536274537444231,0.544254718288037,NA,0.874397766590016,0.897231852306956,0.82957517355705,0.890617758996932,0.824227783777649,0.777528802553676,0.752840638160714,0.630546977645798,0.542637474396558,0.409625673836583,0.38573798359373,0.455119828383713,0.52895043176839,0.567914464257857,0.60553223639726,0.383865553141574,0.419013670900093,0.492412617673249,0.695324301719821,0.785620927810666,0.79037434404544,0.398806485145596
109,0.942357161352423,0.860059100470764,0.825674029998063,0.848759753876269,0.906666672229869,0.865377031316807,0.867279419675554,0.88466731642125,0.937094841684354,0.794811475276808,0.788901233447667,0.772549033164858,0.860633492469889,0.827838306074346,0.631092458966045,0.867521996115493,0.824238139463081,0.908295631408439,0.723529428246884,0.870794641343959,0.797527718802472,0.80132642475979,0.830181564225279,0.858197765147522,0.497739356405843,0.377205889672379,0.36888889670466,0.336871600464916,0.305793237957216,0.288235306739958,0.36273176755339,0.545098051438661,0.426503279557007,0.268366026878846,0.399524664337369,0.48870214820114,0.34075929192815,0.326006202321483,0.321568638087043,0.463650077582761,0.640000021457837,0.584836626053637,0.5137255191812,0.504333737549706,0.421960788965225,0.383143114955036,0.375508701464421,0.328777986042641,0.351272432728676,0.494176178281871,0.561866151876824,0.617574477638952,0.575991317961162,0.489913951793609,0.557049512863461,0.609907143995568,0.544220873400211,0.403508777681669,0.357047298024948,0.682755172253522,0.73439155022324,0.643016612530535,0.626890778542521,0.616709315259198,0.603921592235905,0.323940944892789,0.571372574567858,0.657230412587127,0.784313738346882,0.756862759590938,0.685761905185011,0.663800925017758
110,0.872727280313238,0.806279189884648,0.753099784035875,0.823914875586825,0.915883145418512,0.887505559087958,0.870702622085812,0.822552844939987,0.829800723886185,0.286941455943238,0.623537813623742,0.703542339948965,0.855746195962038,0.677549038827441,0.769700492343563,0.846184883117672,0.782148096098831,0.707371958466438,0.520829941921448,0.672418320178971,0.620096688761425,0.710381854207901,0.848347866700762,0.860426587027476,0.816201414597247,0.850150101542087,0.756489276885996,0.673790869116776,0.593148172398407,0.591906574178247,0.85810041173976,0.518498280713743,0.891977269794336,0.851328282106307,0.857106062617615,0.722653857941894,0.590383313409045,0.482150531184351,0.556781914430791,0.833019617795954,0.903761975640473,0.890163405239579,0.906929900793181,0.836191218273318,0.711503285169589,0.668995117768637,0.635828898711645,0.53230277832865,0.525445661084231,NA,0.873695735819638,0.893561068146179,0.876954667177434,0.873322447637718,0.814913634473956,0.784697370036795,0.736568383101754,0.560291060861542,0.479746915947515,0.906207561783677,0.919152130500985,0.900601610202679,0.899699352383612,0.871012506254935,0.679469881123961,0.511086359408222,0.647734977048016,0.772458361063385,0.89936652183533,0.919162586517631,0.913380964781885,0.825541806064158
111,0.587213501544069,0.539346432685753,0.505659001914803,0.886968960985505,0.953166881053545,0.913123085735779,0.89781692355523,0.640395648711609,0.62877403678322,0.494877106077221,0.491315445620759,0.868965895535178,0.921083993854966,0.914754421699152,0.876486800426266,0.902622165779254,0.810132340110532,0.590260104715691,0.451287300431126,0.537796479463623,0.490422759269769,0.810315441826053,0.902189548313601,0.914925359967921,0.876242584267276,0.910476745051486,0.838508527786977,0.576437933743011,0.48627452361278,0.503446256572626,0.902509906921232,0.683409455704477,0.884568973996409,0.78637871880453,0.824355015629174,0.575437021810015,0.499534758976031,0.486274533783612,0.484901961684314,0.915590768557209,0.893343143612131,0.885181002318845,0.905136708222627,0.782660528140862,0.601150918913932,0.586074454443902,0.567647084593845,0.48451813249975,0.474090706528651,0.91183515847799,0.894979430128018,0.913638832160769,0.906033185812137,0.901121677269575,0.82426367338663,0.674383321116104,0.63539417939533,0.561259681528217,0.496830065548374,0.896317251026617,0.894962903700357,0.872937425352113,0.873399487819991,0.845456941984559,0.630155250802594,0.544442170207715,0.343371487619969,0.348519416792092,0.365345276568351,0.35472041534058,0.381169995739526,0.412379285293092
112,0.693903761560931,0.601768231019547,0.571301273324361,0.812785958871327,0.943598619278703,0.899019613861996,0.886735877569901,0.756393512089975,0.72803923189646,0.554229718446823,0.538895200938022,0.770352954864547,0.899008598220454,0.886416260018325,0.868850275196775,0.872694270478326,0.793656298342811,0.697712436318068,0.554751157760749,0.586939496061191,0.539397267831765,0.708403378725099,0.867182670455152,0.888128098566037,0.759531442995158,0.89049446518003,0.81372550129884,0.619096356889599,0.53913227611414,0.557924862951083,0.871626305229429,0.580816135213065,0.884078425168963,0.699331568723476,0.789316251873903,0.66205307666004,0.53843140006073,0.462388623845392,0.532549047470316,0.892810463905236,0.882974660251101,0.867320269346162,0.88091384052133,0.797014272348535,0.713795535266025,0.645276313478534,0.642445234691612,0.538443283601313,0.518250405788548,0.498921572044615,0.376470595598516,0.377134732181093,0.428296813193571,0.512476169957621,0.57013577222843,0.59411767125227,0.672058843076389,0.346955633477642,0.288618938430579,0.548184485899383,0.636729713529569,0.706776978261808,0.757914887695951,0.747028672695244,0.692075181752586,0.427450987999722,0.617429216702892,0.710147076100202,0.836449958148809,0.85671751035588,0.837908506393757,0.760102316089076
114,0.896817749640981,0.864326383798353,0.827231089645457,0.736532523443824,0.901764711737633,0.887615439968724,0.8764215759933,0.881492116102358,0.915207875143621,0.792691634459929,0.812892839516679,0.705927445970733,0.872959423896878,0.659137275218964,0.837552000175823,0.876717161275669,0.862533129550315,0.898692816495895,0.812292620539665,0.866464531913246,0.839268690025484,0.845087888944952,0.851049200484627,0.869380668532558,0.729176483154297,0.887834231284532,0.852794126421213,0.892701531449954,0.501659154891968,0.415529416799545,0.383006542921066,NA,0.46091502904892,0.451506459131473,0.524748306016664,0.510588264465332,0.386131044568085,0.372866992209409,0.342139672291906,0.618690051931016,0.61907996237278,0.732730031013489,0.744648038363848,0.719766842352377,0.624052309989929,0.539812474147133,0.496193771853166,0.395837110280991,0.436331074684858,0.673048846861895,0.745004683732986,0.752915047009786,0.716176465153694,0.769659456453825,0.753742371836016,0.758567789326543,0.759879350662231,0.465609167064174,NA,0.841680681705475,0.862532307935316,0.841911774128675,0.844257712364197,0.843455229256604,0.787710096687078,0.588770077987151,0.652941197156906,0.734588251113892,0.868845323721568,0.897134244441986,0.882480478868252,0.821453297839445
115,0.685807675123797,0.616806745530807,0.573906511068758,0.882156869769697,0.990686275065425,0.902380958199781,0.884558830410451,0.692489844448522,0.743895440101963,0.580392181873767,0.59500893679636,0.846752460114676,0.903361350298093,0.62254904210449,0.879233518784708,0.891234147198197,0.790196090936959,0.671568647029033,0.652661085128915,0.614215709269577,0.559125214815579,0.804131664335752,0.884705889225027,0.897969193756824,0.8432352934036,0.899286993525371,0.837535023689237,0.644478865360517,0.559545949886235,0.578777418417601,0.895187172022748,0.551225516945279,0.886086275577551,0.514302220415368,0.69092812299749,0.66039217710492,0.557904438116039,0.525957077741405,0.521568655968254,0.903812641898908,0.88698257754248,0.852012392721813,0.89937612007977,0.796078443527222,0.702352958917626,0.680000019074009,0.67265502746065,0.557149715540363,0.533583674025672,0.550140082839753,0.450075417758949,0.370520629760202,0.376732033491363,0.401764711738919,0.457900809891891,0.559663891791035,0.800230692410069,0.380147065967858,0.328258372405681,0.488515426006809,0.59317358997137,0.657715280419107,0.713137272000527,0.740173294101391,0.778431385743311,0.458333365618693,0.619261845070019,0.708088252693755,0.818207293749374,0.835294127464996,0.76605153259133,0.703607860804094
116,0.875869288443796,0.830421432407211,0.811459706226037,0.876814775803147,0.907613960179746,0.874587083685292,0.883727247826973,0.841996444354248,0.899048089980389,0.63288086652423,0.795487980103802,0.844847421897074,0.878478065133343,0.697401078198291,0.844290666720687,0.874997828801674,0.852544359862704,0.841123485885094,0.881605982780417,0.836823179359756,0.80755720101171,0.849484457923064,0.863149572915872,0.875725497604166,0.855626737015296,0.886003513888823,0.834328152896924,0.863868100804933,0.786823542116947,0.801578609366969,0.865911747365325,NA,0.867773932569509,0.347373526408065,0.85416667535933,0.835875715995396,0.754628377597758,0.752941191196019,0.778478747692314,0.413895563355969,0.339639798058351,0.319643941942689,0.334784179926345,0.333598866127811,0.3755826933218,0.322907710221691,0.307925998745486,0.277301715848397,0.266096270626495,0.307904423215275,0.309726710240156,0.284761676116028,0.277218795529201,0.308869353522384,0.340931382030602,0.360599891827176,0.438897993217927,0.285514809109049,0.276511113629168,0.468816651325266,0.549444990025338,0.492364854974686,0.468879831014184,0.468627452850788,NA,0.232346133950351,0.339087119845383,0.387919045264018,0.624043294890059,0.723508344542565,0.724900383047213,0.552416139566801
118,0.826145174310495,0.707335818897608,0.659635185828958,0.846423940172032,0.937097826303703,0.899690969320732,0.880227319302805,0.740157896822171,0.85736761366328,0.679052509691412,0.625785390215546,0.821905278746612,0.890059574684004,0.803241679912054,0.820990145854326,0.85979182631881,0.792014976277169,0.7366906631765,0.412377000630557,0.716396720513095,0.645332802139558,0.765116224909034,0.872299279623876,0.887006719278373,0.769003709523883,0.879137897177739,0.813150229902299,0.721092725552419,0.61676103687189,0.624930835522018,0.88983249585359,0.840968518094573,0.869754885633757,0.799475155544993,0.824953832542111,0.762241299574588,0.627629255706663,0.511222654044367,0.5803460457746,0.876650209417768,0.875869785238609,0.81453288302702,0.882256909779135,0.814206814058917,0.840784323215488,0.775962090492288,0.753845047108762,0.536566005365301,0.516950734307899,0.39809419702148,0.342710871497801,0.312955771965436,0.31761594613394,0.321647181659315,0.394517813410105,0.492509640285682,0.582087995232782,0.378960396739472,0.315425123964266,0.300947357094746,0.281960153374303,0.331793764564753,0.401914472420442,0.468447944437994,0.593490645410585,0.310790732795123,0.410176954182209,0.46914893800915,0.540210314418981,0.667807590413906,0.637300312105201,0.635422344505799
119,0.667662397259791,0.578345073843829,0.545233292826291,0.879069774649815,0.99448118818754,0.915518212318347,0.903523209227076,0.678079456090927,0.694880192478291,0.537195958589239,0.527352969348431,0.836306145114283,0.912459936111577,0.78071229798611,0.867748486584471,0.889444938791311,0.790993824431175,0.667874595786757,0.510978895402541,0.590588259696896,0.537438753060997,0.769673216343019,0.9000645380986,0.907553346286163,0.766615521648928,0.907341546790544,0.833718337424851,0.623161787167168,0.526869237422943,0.526084401390769,0.909957713940517,0.684458629837911,0.899165407205194,0.815410118707501,0.839070452584256,0.642905034389538,0.540298534862973,0.488897934452916,0.522391362623906,0.912768117139039,0.902232283353808,0.866666674614062,0.901077923974407,0.798980404138565,0.683585453033171,0.651033550743073,0.629102189289833,0.531211856935845,0.516339898109406,0.440500341612946,0.390289455652601,0.339491862646482,0.341145842802001,0.361696888254377,0.394348333864042,0.420852790276452,0.478619910776929,0.334631517632446,0.302539091917921,0.332428365947086,0.354379562174744,0.457019624115221,0.557369640895973,0.621716798147092,0.624069530449831,0.364799261092991,0.528077370176976,0.636405250430335,0.763938632996606,0.820240699582767,0.818140792332188,0.737688552588157
