"...1","median.X2016.11","median.X2016.12","median.X2017.02","median.X2017.03","median.X2017.05","median.X2017.06","median.X2017.07","median.X2017.08","median.X2017.10","median.X2017.11","median.X2018.02","median.X2018.04","median.X2018.05","median.X2018.06","median.X2018.07","median.X2018.08","median.X2018.09","median.X2018.10","median.X2018.11","median.X2019.02","median.X2019.03","median.X2019.05","median.X2019.06","median.X2019.07","median.X2019.08","median.X2019.09","median.X2019.10","median.X2020.01","median.X2020.02","median.X2020.04","median.X2020.05","median.X2020.07","median.X2020.08","median.X2020.09","median.X2020.11","median.X2021.01","median.X2021.02","median.X2021.06","median.X2021.07","median.X2021.08","median.X2021.09","median.X2021.10","median.X2021.11","median.X2021.12","median.X2022.03","median.X2022.05","median.X2022.06","median.X2022.07","median.X2022.08","median.X2022.10","median.X2022.11","median.X2022.12","median.X2023.02","median.X2023.06","median.X2023.07","median.X2023.08","median.X2023.10","median.X2023.12","median.X2024.01","median.X2024.03","median.X2024.04","median.X2024.06","median.X2024.07","median.X2024.08","median.X2024.10","median.X2024.12"
70,0.91078431904307,0.927320265769902,0.892026150226557,0.879144392230259,0.92110177874568,0.931652665138224,0.923936371533385,0.892647065222252,NA,0.94156863689419,0.910856055050367,0.831663045618217,0.85179376337265,0.890015782981017,0.865947720408473,0.894117653369886,0.890552591193826,0.903654194690861,0.916049387719802,0.942663965553803,0.876555847084914,0.855686283111434,0.877578864926922,0.846852434308965,0.780392169952693,0.865141620238575,NA,0.93202614784238,0.919091852087599,0.862745106220178,0.866176478564631,0.894771248102127,0.821618914604116,0.738562107086383,0.940056025981808,0.923567863071748,0.857080618540227,0.891118806951033,0.872829139232689,0.786809281869249,0.910021791855478,0.945098042488056,0.92052288055426,0.969281047582404,0.875511062906045,0.823529422283173,0.878104582428999,0.885751640796578,0.862745106220147,0.905119831363405,0.704518346682556,0.94621849060061,0.894989113013018,0.806033194065017,0.865172743797356,0.87269985675832,0.900840342044722,0.577802466896519,0.37975451059486,0.416122009356875,0.333115478356865,0.352505455414692,0.445004671813965,0.478074867618558,0.560000026226823,0.357734213272511
71,0.863827371463987,0.933194827165056,0.881502454624969,0.856968741964591,0.911813977076167,0.91598706002375,0.906768883320895,0.873310879887832,0.870793658494927,0.879420540428559,0.85464515154421,0.792034783963062,0.823611304397308,0.857859952449843,0.808563187718436,0.807381787720889,0.855754736524359,0.868871556435305,0.892527828345392,0.900572797355916,0.820835475299608,0.818973272822174,0.849706663273469,0.812887456519521,0.831111203889006,0.811111122369776,0.570617746365558,0.917507641455676,0.879551444192422,0.817465820733205,0.831109089896077,0.84919617230246,0.779304489662091,0.711631961632448,0.894682254176486,0.901415335644374,0.808582460782523,0.873737381263224,0.853858135222779,0.787763099536494,0.893536820877883,0.924555957762154,0.674784333110229,0.943239444174623,0.836204676326082,NA,0.84462207182675,0.824013940385782,0.372283657914985,0.333815862868716,0.363356172528478,0.397173650361673,0.307849132790442,0.342964037076623,0.347169237161335,0.380853930393557,0.456406621983899,0.458823560313745,0.455398364535081,0.396078437566851,0.465260368512623,0.63993599585127,0.712531120946592,0.760959920598563,0.748239147527085,0.753427557589065
72,0.859782143433967,0.901906323929835,0.858199651945861,0.831907318397161,0.92870588660256,0.937254905700783,0.920208087989406,0.867528231306583,0.173647063374519,0.91855985645597,0.806181467185514,0.719607859850449,0.82783720574603,0.864796667463294,0.846732035279396,0.837292619049456,0.85857843980202,0.861974798143114,0.862811573481334,0.880522882939029,0.819060658299456,0.800773080959159,0.870239659150486,0.828120526744248,0.837920646334861,0.879815462757621,0.484198386177884,0.905441182106898,0.8209772904712,0.814117658138539,0.854901969432611,0.880252107978003,0.813574671745404,0.860130727291058,0.881893389393159,0.888235300779627,0.777427081655226,0.889687733517834,0.873005648181911,0.716698309106594,0.903703709443508,0.929411768913351,0.423109248280745,0.935958794113268,0.812895938754369,0.806431384086586,0.862830357707122,0.876840018707824,0.841436343020661,0.875011407358753,0.85247982424856,0.910873445597722,0.878051873176725,0.866728921731383,0.850413952271251,0.885067880153724,0.863422043621483,0.909033618867601,0.89365325711282,NA,0.799066305160773,0.42553105019043,0.552597205888604,0.732352957128806,0.356955025827328,0.450980411842465
73,0.787843149900411,0.814873277414122,0.700000017881387,0.661715706437825,0.931818185882139,0.923311551411954,0.908650524476004,0.876225497573624,0.65882354974742,0.789607855677596,0.693750018253882,0.566748391836875,0.863180836041755,0.891866382625366,0.855521164442361,0.841456592082983,0.87518954992294,0.830882363021376,0.791372561454772,0.682679757475848,0.597266809506841,0.802815496921531,0.89884136075323,0.846610653400415,0.858711506639212,0.881792724132537,0.647058844566346,0.707727814421957,0.622671591117986,0.637451002001758,0.884208313880431,0.875217872361346,0.812026154994982,0.808437325737716,0.721288532018668,0.703921586275084,0.599019631743426,0.276838248595603,0.365118687090148,0.484620098955934,0.342621268410448,0.352095356758909,0.421960788965235,0.462053058778546,0.353676479309819,0.618881649441225,0.632295292966523,0.632697425178584,0.360470596551899,0.326225500553862,0.716274526715286,0.85607843995094,0.798202626407143,0.563790875673305,0.534864640235929,0.505555583785004,0.300361209009827,0.34877451881769,0.442614382505466,0.520330265948638,0.731092453002922,0.861689299345016,0.691101074218785,0.273389369249359,0.865132147851197,0.875735301524399
74,0.924972553491611,0.925719653989451,0.867085827757492,0.841992528969177,0.844860377636796,0.871127458661815,0.863374493740238,0.851439116608067,0.349803930521802,0.9397278130054,0.858879560232243,0.744702457597244,0.805337702234493,0.841364355463745,0.82954249382022,0.8306309804319,0.835489890137683,0.854162473678463,0.857481948639182,0.883010194288251,0.801264396692621,0.792350532831617,0.822417335723708,0.843308387236065,0.797574100106117,0.828735446411667,0.238431377708912,0.928074870597191,0.858957379751118,0.806759557441575,0.834298880940169,0.84221739018412,0.796095950529005,0.420868901294882,0.391287464859672,0.345738304513185,0.362238678513936,0.279158418098452,0.643261115174937,0.470098040998517,0.462573531642954,0.442301514208312,0.466214179993098,0.505970178700239,0.396485677361531,NA,0.651680693032475,0.676515170796995,0.656075237471825,0.731682815694895,0.758066532166531,0.844555703883242,0.65365923080652,0.741072740819835,0.85654212225181,0.822009814531023,0.841058360525133,0.881547146463837,0.760117917668426,0.726745114326393,0.740451264463212,0.753832456740694,0.806535959244484,0.867062792633696,0.85744754891642,0.824327415851465
76,0.894117653369795,0.930964056402444,0.885151521996939,0.869430446624665,0.92359551017213,0.931973860263915,0.925571899861126,0.895224919739926,NA,0.958402572546919,0.87559697887674,0.825144185739164,0.85591207038277,0.893402784131516,0.839239038526892,0.842524519190392,0.888562098145351,0.557924862951694,0.459694991510299,0.378060420623139,0.333757296607744,0.386315366253413,0.569953889531589,0.556308636847028,0.609597876416314,0.597794141621089,-0.0801120474938939,0.415174770614931,0.404599376299228,0.478733062744651,0.694823969275943,0.750568139553238,0.65000002086172,0.641225511581087,0.535767438083092,0.457908499241185,0.424764710366828,0.86990951001631,0.857401969283912,0.753921583296104,0.770944755186039,0.695081985388021,0.582835620641637,0.649519436499447,0.500273627597305,0.859466417890991,0.851923085749175,0.84277858421555,0.750735308975223,0.705519872553323,0.709084984660621,0.794268488881908,0.577385646104405,0.801407754420884,0.833489837780816,0.838371469328794,0.809078442752471,0.840723991391861,0.629816393057028,NA,0.781070902943217,0.894977646438686,0.894957989454349,0.892065243743214,0.825826340913484,0.799084979294729
77,0.485925926765333,0.453660163284622,0.381143373522157,0.371302921361114,0.397699855270358,0.572184899450873,0.594660657644617,0.680522894861129,NA,0.682525970481442,0.530869366849417,0.476862746478357,0.685012414540535,0.824436021428167,0.801786504190023,0.739738577605143,0.790531720664295,0.779310357982351,0.735361746674027,0.639869302511728,0.582790811087872,0.69967322051602,0.849708541020682,0.818290206909517,0.751010086500543,0.79274721876395,NA,0.743442846970335,0.646494783359338,0.597030836344405,0.814720101978799,0.888139652769954,0.838261103551899,0.860236455850955,0.768608241396917,0.412745103240606,0.633257940412358,0.883302117609052,0.230678648506627,0.358836106956216,0.5613480653618,0.472829133273946,0.500773525567587,0.415061279572785,0.363019039306832,0.440090750614665,0.526330560446802,0.519803950191962,0.506472091926108,0.454188951037999,0.585174582353967,0.646521210190235,0.518835441633343,0.550588262082411,0.56901963353185,0.623529434208477,0.636182619725061,0.703431390226405,0.589943724695334,0.502131298517194,0.633551220100341,0.683931773363369,0.704575181015933,0.694715870639695,0.754974597031485,0.671613619141872
79,0.890196084976161,0.942061038393763,0.888869385221111,0.874177475096778,0.919796664184994,0.948895116647095,0.933067468263343,0.878999723040517,0.393481904227605,0.987263005134484,0.851211081532852,0.303186286241063,0.835163408517844,0.882741572083666,0.824626259420133,0.707508386635199,0.869113285911253,0.874509811401343,0.949019610881805,0.928915367850777,0.848390341913977,0.83067724552559,0.874732627787397,0.829931033929812,0.644098662560922,0.853741838783026,0.493761141191829,0.9558823555708,0.889818102480375,0.840330021303208,0.867231646331671,0.890790262005557,0.822342631848267,0.876968108006365,0.581314903848402,0.59031144310467,0.489411795139483,0.331285283809647,0.504784343242821,0.588837607321934,0.651001610626953,0.620773737495176,0.623529434204102,0.612324953079425,0.420624550845888,0.720894234195491,0.742138380149385,0.737967930056659,0.586377733632138,0.590737652778641,0.595940856557196,0.637564521086956,0.441069820560671,0.876009864885227,0.849544333740019,0.843577889913923,0.784839802398914,NA,0.59842287133585,0.442058826982893,0.612549042701382,0.88116325890078,0.894745688531652,0.891283578732409,0.728752957344055,0.69803923368454
81,0.582745122909546,0.651914119720459,0.559678256511733,0.554901987314371,0.982633054256421,0.967686276435825,0.942338420285137,0.878991603851372,0.701960802078247,0.584313750267029,0.479857398704929,0.471895426511634,0.618649260203131,0.374696552753872,0.467503269911023,0.503081262112229,0.570868372917364,0.572254927456428,0.764705896377563,0.606372572481632,0.249673203628001,0.263229256426933,0.410784319043214,0.385620921850278,0.460840344430307,0.458431375026861,NA,0.78467024456371,0.694117665290891,0.746405243873743,0.647320282459127,0.561437934637838,0.453333336115112,0.545098066330981,0.722352957726368,0.623529434204102,0.588057065551937,0.840000009536304,0.742222237586448,0.684444463251967,0.436414569616882,0.649411785602675,0.666106462478691,0.807843148708344,0.518360100009337,0.629411786795431,0.600000023842883,0.639215707780468,0.540196105838206,0.782493010163378,0.774313738942443,NA,0.647385641932359,0.709209761836578,0.499782145025249,0.763137269021205,0.764705896378076,NA,0.741176486014771,NA,0.808996551177003,0.856209158897468,0.826704025268913,0.38970588892723,0.791464833652065,NA
83,0.569483422734789,0.625122869536824,0.573284629216484,0.566095368428602,0.943413299663176,0.961320700797664,0.938046206583699,0.87551848404108,0.374625151648525,0.588387983123724,0.47899867937484,0.423015555637129,0.557135102652246,0.383297029469193,0.392025295854607,0.391490202546671,0.425627543079243,0.43667722423786,0.451282054186242,0.420198853527076,0.241624350774135,0.236601315074292,0.230265283760128,0.300983740956597,0.35601623453456,0.405687231968479,0.276297291343723,0.421530681464658,0.433225944533152,0.365263804271115,0.606859254580755,0.615113465345695,0.549377312695394,0.656887429503147,0.693201634810971,0.533893585204985,0.513745775215389,0.801868968758629,0.814649443088354,0.800535300188208,0.847142270270755,0.760127481536621,0.686432395849551,0.765456835005894,0.5608178575833,0.831004912033619,0.851928348506826,0.846108775259628,0.799380001107549,0.783083709370867,0.730812340975093,0.786201900905983,0.651285568116504,0.81637086963339,0.874790951218419,0.886276841163595,0.839231900686056,0.771250858799823,0.708427949955372,NA,0.787967165311024,0.865687612762571,0.878231139068087,0.87818533544598,0.8076282126951,0.713725507259369
85,0.870603442885153,0.912876016131493,0.874907267657483,0.852479089597225,0.856983417272559,0.319306194782259,0.314001668087195,0.431433827616272,0.556101301920062,0.670220606029044,0.469536108941567,0.309803932905196,0.358437322757458,0.53981184959411,0.630392178893072,0.722037527224285,0.738705360726123,0.736117178643189,0.650980412960052,0.611888568024886,0.552596449851981,0.740780367995739,0.833794073980358,0.768075994215906,0.762001668723923,0.740486979484561,NA,0.742839651182294,0.68200693936909,0.651677007345774,0.87876550445642,0.89043958105293,0.823638354738555,0.849229166298422,0.882959599652999,0.851304944630327,0.754771256446838,0.908547799568624,0.792599632855381,0.772668775711356,0.860661773011092,0.864686476712179,0.862343384579914,0.8658016227624,0.660403711129635,0.878885707840688,0.891630432948993,0.898119379608137,0.84600648516362,0.872125298416209,0.872482933355229,0.85049020498991,0.733503852201553,0.883068919181826,0.885690242503631,0.894886884093286,0.884355899787718,0.857366955280304,0.728141413608068,NA,0.820392167568202,0.895209033253059,0.902647998332978,0.912722303423771,0.877269433604351,0.838783396979955
88,0.600045756417919,0.652705176836939,0.576574496085965,0.566594070857831,0.862675389448789,0.9014382810445,0.89525160085719,0.86180298768723,0.326366023421585,0.353476918624449,0.280852106986694,0.255713334372061,0.327978591244175,0.431253717704528,0.448366017453372,0.317604788631913,0.398147637951657,0.464771258334645,0.389292802368902,0.324089646339508,0.29519860446456,0.383115475376922,0.446253024960076,0.3621601467345,0.45729446135664,0.506794691706645,-0.133333340287209,0.450112957970847,0.421765566783154,0.36487276566783,0.579993800322148,0.599932988484621,0.539269120312264,0.578452756981008,0.523332324292868,0.143861243129109,0.436541893265366,0.783251646905926,0.69900790794898,0.692579795332195,0.76335653951081,0.404728956082257,0.440132420171349,0.455124779858427,0.426698590780384,NA,0.75865889778559,0.632758984059866,0.551730034247803,0.446446950765494,0.510158072347182,0.57999606385372,0.458097955334827,0.695704966783377,0.507379412651128,NA,0.663474712260858,0.581839427351929,0.442016822950169,0.537888099439415,0.647135362973809,0.852741105215783,0.830588245391746,0.749870815942292,0.461830067634795,0.511097664070913
89,0.89063181479772,0.913384489391164,0.872433686957644,0.872303929179911,0.886013078689576,0.931628307570579,0.921830070018768,0.891176477074624,0.445852190256126,0.933952532316515,0.865266114473344,0.847415338863026,0.850544671217601,0.878789802712778,0.763039229810217,0.894202904856722,0.886391229927538,0.893212676048277,NA,0.91771353099306,0.861461683836849,0.852249143754735,0.887481153011322,0.846078440546986,0.867437688981072,0.895638261522565,0.227886711557706,0.930147062987093,0.910196083784104,0.860980400443076,0.855116582628505,0.894862025148339,0.833725500106812,0.892081454396247,0.905174297591053,0.926013076305384,0.571895450353645,0.315864538604571,0.454854715660405,0.531020641326911,0.590652723834952,0.639869302511264,0.638612389564509,0.337527242799596,0.282352954149246,NA,0.658278887470575,0.660633504390725,0.455098041892073,0.717254918813732,0.56680674850941,0.599439799785659,0.412044823169725,0.701857602910005,0.658333353698274,0.514705911278736,0.791993476450467,0.742296934127815,0.637559934457149,0.654030521710705,0.820098049938685,0.8757236301899,0.7145550698042,0.761449000592967,0.82063984557203,0.736738921780338
90,0.625339388847472,0.666666686535014,0.575163424014896,0.600735317915741,0.874509811401436,0.86295150455652,0.861960792541235,0.857516348361834,NA,0.719117646415853,0.600950707088722,0.715904156367184,0.883695467098275,0.725215014658043,0.695040387266086,0.621568650007988,0.643382374197118,0.613725513219553,0.579084992409376,0.494419306516695,0.338039225340293,0.30148545449452,0.307607854604236,0.511274538934371,0.619108769027078,0.584313750266369,NA,0.598039239643995,0.548327593242183,0.606862768530341,0.75294119119623,0.709666339974064,0.62941178679423,0.530334514729391,0.701764723658461,0.632679760456235,0.590413967768476,0.807843148707478,0.864809089585437,0.762091517448358,0.869281053543222,0.886274516582614,0.843137264251831,0.71808280547425,0.606535971165501,0.879173298139757,0.873102068900878,0.887872192594624,0.726024971765712,0.858592857332744,0.848366022110048,0.855594010913941,0.638859201561484,0.801845455870856,0.876173507083424,0.887058830261163,0.846597471657525,0.749509818851853,0.690413961807841,NA,0.870065367221808,0.8647735036644,0.891603827476489,0.827094484458719,0.850980401039303,0.637807965278718
91,0.603921592235565,0.69803923368454,0.615686297416687,0.590638860578875,0.911937721512003,0.902191470651272,0.934984523999035,0.883450987339178,0.653820169383233,0.718657176602841,0.548583904901555,0.409287931103005,0.423054074699428,0.3995642761391,0.487581703662872,0.644042253494567,0.753329815091492,0.821417808532436,0.74117648601532,0.830812335014343,0.607843160628284,0.746840973694235,0.84592593510972,0.831292527062767,0.829094302087205,0.791783392429216,0.746267644982721,0.988235294818878,0.713725507259369,0.641083121298991,0.803460219327426,0.898300659656444,0.829019618034042,0.868627458810127,0.756862759590149,NA,0.702832261721293,0.922298226245507,0.906535953283218,0.876559722152488,0.935583417532723,0.909243702886042,0.810893257456076,0.992156863212585,0.658235314487983,0.913472490925863,0.912361471549252,0.919377167435195,0.906928110122612,0.894117653368718,0.974789917468554,0.923834427196851,0.725996221265358,0.807843148708184,0.912869880416081,0.926216416888572,0.90887701077884,0.749321281909943,0.882125610890328,0.746405243872425,0.695686292646866,0.918464057147421,0.915508026426429,0.923137259483206,0.963697481155019,0.980347594754262
93,0.513165295124107,0.622768532874195,0.575565636157759,0.538896210957286,0.927998015090234,0.925289828411804,0.929468221433298,0.890735827722804,0.29191743943965,0.660539235919586,0.540097408646739,0.544161902446579,0.879724399184146,0.90706699900327,0.842465258400285,0.797301298187371,0.879654160864815,0.840723991393948,0.650196099281311,0.592890599850539,0.514014400829891,0.795541413460665,0.896565511348101,0.875911772102047,0.876892518393552,0.874147578176142,NA,0.651214536446185,0.600220182067502,0.557740734584377,0.903710475434456,0.895685620530634,0.846630196100055,0.859497287462462,0.612099497056674,0.595847774954403,0.515808852389241,0.923634929373659,0.895781948020752,0.868541229295365,0.897038516197365,0.783276420255217,0.696693878104304,0.70509805679258,0.513762676898142,0.869169803375734,0.88666197693259,0.902356854356391,0.871129653569222,0.801100452031425,0.72878753117162,0.633552137425114,0.531635362462383,0.333749267188545,0.332015314752883,0.355727562779541,0.498513628879346,0.906127456574905,0.446383162520539,NA,0.374251154762435,0.54671067389372,0.632158006721196,0.650688015316039,0.708953943746294,0.778584354735201
94,0.620915055275842,0.76666668057837,0.651960805058244,0.610516957261164,0.935784317553973,0.904509809613208,0.932773113250755,0.871895432471839,0.587330341338931,0.753750403723103,0.614215709269212,0.444153961208132,0.437908500437888,0.443137258292588,0.519607871772506,0.626485693456324,0.69838323091326,0.771176484226385,0.796078443522829,0.591372573374999,0.449237475793315,0.674841498261067,0.849673211573822,0.84784314632479,0.853557412113634,0.770187658646977,0.80686275660966,0.91111111640735,0.7291666828093,0.679215705394222,0.896405234932826,0.915991290410125,0.865818767933978,0.874074081579405,0.898993116776516,0.811764717100587,0.656127471476624,0.930065363645446,0.913273006677466,0.820098049938427,0.928830795817724,0.900000005956116,0.862388599996646,0.956078433989776,0.61400562524784,0.917853462068651,0.914932131767242,0.917647063732336,0.910124054976744,0.859358297152623,0.964349378237936,0.955514708533225,0.744175332430317,0.544662336507839,0.918954253196228,0.937703084945524,0.918059860404476,NA,0.911372554301425,0.250196087365161,0.591553568841118,0.912009809166088,0.920130723714869,0.928851544857039,0.947712421414894,NA
96,0.544117674231895,0.638009071350368,0.620135769247857,0.602786401384686,0.905269613489701,0.950435732801713,0.94163783508188,0.893665164709065,0.651296668475575,0.696151071124737,0.58588237762416,0.566830091178161,0.894740124543578,0.91708683967587,0.883224407831789,0.666365027427403,0.893166970122864,0.880920067429661,NA,0.62009806185957,0.574771267175528,0.820588245988024,0.912324935197841,0.891101062297813,0.817918575726915,0.897058829665089,NA,0.654147833585786,0.6181372776626,0.654524907470104,0.925490200519562,0.91666667163371,0.868067234754551,0.892929299311284,0.690374350005685,0.633823551237429,0.578137280046786,0.931617651134714,0.894584506750044,0.840323965186524,0.902083339169539,0.866544125601787,0.804248377680901,0.635947734117443,0.599287011406505,0.901444794316024,0.906209155917165,0.910579120696946,0.881191001998119,0.863529419899163,0.830481293526283,0.668347358703362,0.480882354080769,0.432222256064547,0.632244030634627,0.728291332721495,0.781372562050512,0.852549028397239,0.789729237555603,NA,0.784150339662772,0.517777806522307,0.750700294972261,0.796638667583089,0.80294118821599,0.814901971818071
100,0.692964262822095,0.742222237586975,0.677696097642183,0.656595385887406,0.845925935109456,0.922840492145435,0.940666670203209,0.873879559338093,0.406078436970711,0.756903628922171,0.640958627065023,0.480844676494598,0.426225494593382,0.393739256419634,0.464655607938766,0.5410196352005,0.579673227667808,0.584313750267029,0.662112607109931,0.432959854602814,0.375612752512097,0.522630747407675,0.716881891576255,0.774618749817212,0.803108224162349,0.720304313253184,0.776225503534079,0.694705900549889,0.598793387413025,0.565073555335402,0.777287594974041,0.914684100945791,0.874509811401367,0.895410936563573,0.802980403900146,0.735424852371216,0.603568651080132,0.936048269271851,0.922009808570147,0.894117653369904,0.936908884960062,0.914266401323779,0.845098048448563,0.878227131441236,0.592864948014418,0.928936427289789,0.931176474690437,0.9354404486827,0.925490200519562,0.891503274440765,0.892041528926176,0.80907564163208,0.639215707778931,0.855773429075877,0.928052291870117,0.949019610881805,0.930343141406775,0.876336905766617,0.762322197942173,0.56460786908865,0.574901986122131,0.933333337306976,0.928431376814842,0.93750000372529,0.924509808421135,0.882306262850761
101,0.547034643314774,0.695206989844904,0.602536788396723,0.567197257631327,0.942352944612446,0.939528951278053,0.928774514049258,0.893104581534846,NA,0.732466092476584,0.598110975652514,0.598471765570926,0.88648926913732,0.910683308948125,0.875961545854687,0.792903840541756,0.891085700028436,0.87026611417532,0.835294127464294,0.620614754993126,0.553960810900013,0.831545035458291,0.896939269653119,0.870200646131491,0.875232524272637,0.881194679042928,0.408295631410127,0.672969207168155,0.639783303204711,0.67555346652429,0.90971055626864,0.36016703810975,0.337156872451617,0.381026950242937,0.441579374959195,0.448128345338313,0.37137255668669,0.543940882213612,0.569575189054414,0.491913584026833,0.687023191560289,0.68048554658911,0.692825854526231,0.71030994769089,0.551593163982193,0.827664894407007,0.837959568481498,0.849262380599704,0.757259322685969,0.818579245785766,0.815636645389293,0.920121839902464,0.73328307271046,0.853381361280119,0.891003779279388,0.887755997975472,0.861615793802952,0.893502505386574,0.850065368414363,NA,0.779713436961211,0.892454488202841,0.899867392536433,0.908033510145557,0.877240017245011,0.879123421276705
102,0.465359479189505,0.603921592235565,0.52450983226315,0.510171597823995,0.954061627387953,0.947338938712859,0.936369390256843,0.891346980048263,0.56732028722879,0.682892183959682,0.509949186886124,0.539433578650547,0.890863018376471,0.908554834789699,0.839215695857475,0.843725499510502,0.881699353456269,0.855328226866929,NA,0.543355147043669,0.490756303072215,0.817131073851026,0.902270387661988,0.864215694367825,0.867568628489931,0.868235301971248,NA,0.600000023841858,0.560130745172647,0.581699371338671,0.909031496806514,0.903758175671038,0.844880183537772,0.879803928732428,0.626593159511878,0.576470613479614,0.482352968771011,0.912121217359069,0.878125007264124,0.84142786264409,0.879215693473816,0.805656120181084,0.733725506066911,0.584313750267029,0.499754931778265,0.870011541773255,0.892769614234476,0.896241836249755,0.869281053543042,0.855835676193237,0.829538277079982,0.671023984750112,0.52003679331392,0.843725499510502,0.881372556090236,0.626405251026154,0.418627455830574,0.550371899687011,0.316601318121737,NA,0.337634418280058,0.421568632126538,0.513258665800469,0.575490221382901,0.642352962494318,0.64671783861983
105,0.540923493523174,0.704901978373373,0.571677585442964,0.542401357987343,0.902806618634612,0.938842917236563,0.933210454373705,0.887704390772569,0.381850183009466,0.759121359148897,0.589832513734979,0.634882090532265,0.886814034205475,0.910614429566133,0.882473073414519,0.846860773635916,0.846508437081584,0.820247775091946,NA,0.589637403912173,0.522911581547142,0.824202995893866,0.898671503624198,0.869808385656691,0.872435441979863,0.864666411540719,0.581033799738698,0.687624207874014,0.622529512382539,0.667391976607698,0.895946037347689,0.890213172420179,0.810047188087533,0.819851478378832,0.679597806930397,0.648501451121399,0.565863092414621,0.917195044945348,0.901782059158132,0.869881804445958,0.882145944578594,0.793756875038071,0.735527441923996,0.698913980082564,0.575755139956095,0.86662539494669,0.893079764592034,0.89635775155493,0.843320049219446,0.819661469082417,0.753023461862171,0.6796056466586,0.603791953610946,0.84947394488786,0.900737312333321,0.900440068322806,0.864573337403763,0.723359596541641,0.544811046208668,NA,0.354684104522252,0.250276779290976,0.694619964946203,0.747860290244322,0.861630493774966,0.850888378676126
106,0.498474947280587,0.709846564608907,0.578610028440229,0.531518904130885,0.867067632978445,0.930628807380271,0.928618118166919,0.890946267143975,0.460044152492059,0.757598744763849,0.567677462940411,0.576058900262427,0.872175957644935,0.908383358802091,0.728534587904067,0.856234689941625,0.868665633370411,0.834222689531657,0.644173162163429,0.556467016902659,0.477241496245101,0.786087781190872,0.89424565708602,0.872235217488795,0.874327739966767,0.862818205631107,0.567690246510151,0.672544149389325,0.589186212235952,0.586331486702016,0.90053764033701,0.895290772120134,0.834077088997249,0.836372558772523,0.658001953552311,0.606385586536005,0.526376319204548,0.917609596518187,0.898928778811368,0.871702794024795,0.88999635769265,0.793489082578149,0.709267238992094,0.690769053318213,0.516383564998881,0.879778181061596,0.892463979950842,0.902831084747345,0.853398443210752,0.807590144295791,0.714589581651146,0.693069838815179,0.548631142901524,0.850786743340634,0.899346411228155,0.908798628811447,0.87747006147283,0.691970944661563,0.482465630975551,NA,0.33652138088267,0.235477226775537,0.604467112248641,0.674347391495425,0.831421886974717,0.846516827257575
107,0.851722791492151,0.926848031706718,0.863974750547081,0.846930676815605,0.886315427132053,0.949086698365974,0.941114554593431,0.896735876973923,0.757796248449232,0.920911779403643,0.850010782480139,0.636925155330637,0.858491585927796,0.902279744386652,0.878514817420472,0.90244855815784,0.875044054051963,0.525682917629247,0.411641887970531,0.344845874103135,0.306666678190341,0.336317966611453,0.488550665703773,0.627487313416566,0.688749681432527,0.731496497215142,0.664075525891134,0.623667033095107,0.564612040970099,0.555334024510283,0.835249471923632,0.848437789374776,0.773561050815007,0.694920966079108,0.664652668378052,0.587974902009716,0.497940144599417,0.883404383192935,0.90338585538789,0.816867627527561,0.898044521180365,0.826123161378662,0.77918865413502,0.792320273816641,0.594626965848443,0.88495035063139,0.901858419898044,0.901573474760464,0.867105061324706,0.814901971816886,0.717739565473777,0.776567191913039,0.632607736036648,0.846065848354899,0.901709208057992,0.917758862831094,0.888905045381444,0.782945191008413,0.694358463349918,0.585666308563342,0.645299166441057,0.880941488747433,0.905268928858145,0.918319769421508,0.8673581090412,0.764929881089156
108,0.814865957413402,0.911421573907134,0.865077251060402,0.846318278957312,0.905279040336574,0.904038287699226,0.901465834923121,0.864610242407411,NA,0.924527511718779,0.855613404406909,0.791496176110639,0.836370636435182,0.866797393560445,0.727368943618991,0.821200991049385,0.855863138156768,0.558049268766582,NA,0.408164582780181,0.339032689333006,0.346573907521493,0.394117653369967,0.463865548372439,0.528515735460918,0.564511220505957,0.213309568437552,0.596098063290203,0.552941203117448,0.526164902794783,0.725490212440606,0.712507851319849,0.659137275219024,0.692739292241645,0.686073422431718,0.57290555130351,0.511480937270773,0.801583722234897,0.837636175255032,0.785026750781206,0.84053922519078,0.821507363580005,0.812187039852063,0.78812326192834,0.606490895666194,0.864279632983002,0.860705890655483,0.865926378539655,0.805046620427548,0.816775610049241,0.826241145108544,0.849782144029876,0.628630661382832,0.848511265383842,0.890760240429315,0.895765176186179,0.882651079119279,0.869653099775281,0.740401855221397,NA,0.817921945981864,0.888223417238769,0.899161808135848,0.90879839658736,0.879804756067957,0.86580260022205
